circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,أبناء الشعب,أمن شامل لانقاذ تونس,اتحاد القوى الشبابية,اتحاد شباب ديمقراطي تونسي,آفاق تونس,الأمان,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,البناء الوطني,التحالف الديمقراطي,التيار الديمقراطي,الثقافة والعمل,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحزب الجمهوري,الحزب الجمهوري المغربي,الحزب الليبرالي التونسي,الربيع العربي لتحقيق السيادة الاقتصادية,الشعب يريد,القائمة البرقيبية,المؤتمر من أجل الجمهورية,النور للديمقراطية والتنمية,اليد في اليد,تونس للجميع,تيار المحبة الائتلافية ,تيار صوت الشعب الحر,حركة التونسي,حركة الديمقراطيين الاشتراكيين,حركة الشباب الوطني التونسي,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب التكتل,حزب العمل التونسي,حزب اللقاء الدستوري,حزب المبادرة,حزب المجد,صوت شعب تونس,عزم-توكل-بناء,لنا الحق,محيطنا نماء لثروتنا,نداء قرطاج,observers
2,3,3,18,4,542,342,600,1,257,258,342,600,0,0,329,12,1,342,0,True,18:30,22:40,0,0,0,0,15,0,29,0,2,4,10,0,22,0,0,0,3,1,0,0,0,0,6,0,0,1,3,0,0,0,1,0,99,126,1,1,0,1,2,2,0,0,0,0,0,حركة النهضة:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  
2,3,3,18,3,542,398,600,0,202,202,398,600,0,0,390,5,3,398,0,False,18.30,0,0,1,0,0,14,0,14,3,1,4,11,0,17,3,1,0,4,1,1,0,3,0,8,0,1,0,4,0,2,2,1,0,143,136,2,3,0,0,6,1,0,0,0,1,2,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
2,3,3,18,2,542,446,600,2,152,154,446,600,0,0,437,6,3,446,0,True,1820,2145,0,0,0,0,6,0,19,0,0,3,12,1,6,0,2,1,6,2,0,1,1,3,6,1,0,5,2,1,0,0,0,0,161,178,2,8,1,0,3,1,2,0,0,2,1,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
2,3,3,18,1,542,438,600,1,161,162,438,600,0,0,406,29,3,438,0,False,1830,2130,0,0,0,2,16,0,23,3,0,1,6,0,10,2,0,1,7,0,0,1,0,0,1,0,1,10,2,0,1,0,0,0,129,182,1,2,1,0,3,0,0,0,0,0,2,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
2,3,2,17,7,521,340,600,0,261,261,339,600,0,1,334,3,2,339,0,False,1830,2010,0,0,1,0,25,0,24,4,2,9,21,1,15,2,0,0,8,0,0,1,0,0,9,0,0,2,0,0,0,0,0,0,85,115,3,3,0,0,3,0,0,1,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
2,3,2,17,6,527,347,600,1,252,253,347,600,0,0,341,3,3,347,0,False,18.30,21.30,0,0,0,1,15,0,20,4,0,4,23,0,17,0,0,0,7,0,0,0,0,0,6,0,0,3,2,0,0,0,0,0,103,129,0,3,0,0,3,0,0,0,0,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,3,2,17,5,527,358,600,1,241,242,358,600,0,0,354,2,2,358,0,False,1830,2045,1,1,0,0,11,1,14,3,0,2,14,1,15,0,0,0,6,0,0,0,0,0,5,0,0,1,3,0,0,0,0,3,132,130,4,2,0,0,4,0,0,0,1,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  
2,3,2,17,4,527,372,600,4,224,228,371,599,1,1,371,3,6,380,9,True,1835,2020,0,1,0,0,9,2,19,5,0,4,12,0,15,2,1,0,5,1,0,0,1,0,7,0,0,1,3,0,2,0,0,1,120,138,5,3,0,0,3,1,0,0,1,0,1,حركة النهضة:1  
2,3,2,17,3,527,409,600,2,189,191,409,600,0,0,392,14,3,409,0,False,1808,2205,0,0,1,0,11,0,14,5,0,3,10,0,8,2,2,0,7,1,0,1,1,2,4,0,1,3,5,0,1,2,0,0,138,152,3,4,1,0,6,1,1,0,0,0,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,2,17,2,527,409,600,3,190,193,407,600,0,2,345,50,12,407,0,True,"18,55","21,45",1,2,0,1,8,2,12,5,1,0,9,2,6,1,0,0,8,0,1,2,0,2,4,0,2,6,0,3,1,0,0,5,105,137,1,2,1,0,4,1,1,0,1,1,7,حركة نداء تونس:  حركة النهضة:  
2,3,2,17,1,527,422,599,0,177,177,422,599,0,0,388,29,5,422,0,False,1824,2055,2,1,2,0,8,1,11,3,0,3,10,1,10,1,0,3,0,3,0,1,3,7,3,2,0,11,2,2,1,2,0,4,107,154,5,5,2,2,5,4,2,0,0,3,2,حركة نداء تونس:1  
2,3,1,16,7,577,368,700,1,331,332,368,700,0,0,361,2,5,368,0,False,1810,1900,0,0,0,0,19,0,26,4,0,4,17,1,19,0,0,1,5,0,0,0,0,0,11,0,0,0,0,0,0,1,0,2,78,162,4,2,0,1,2,1,0,0,0,0,1,الأمان:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,1,16,6,583,395,700,1,304,305,395,700,0,0,383,6,6,395,0,False,19.00,21.52,0,0,0,0,8,1,13,3,0,7,30,0,18,2,0,0,6,0,0,0,1,2,6,0,1,1,3,2,0,0,1,1,116,152,0,3,0,0,2,4,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  
2,3,1,16,5,583,419,700,2,279,281,419,700,0,0,405,11,3,14,405,False,19:00,22:40,0,0,0,0,18,0,10,3,1,4,29,0,11,0,1,0,3,0,1,0,1,0,8,0,0,1,2,0,0,0,0,1,137,154,6,4,0,0,6,1,0,0,1,0,2,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
2,3,1,16,4,583,451,700,2,247,249,451,700,0,0,444,6,1,451,0,True,19.20,22.45,0,0,0,0,16,0,28,5,1,0,15,2,13,2,1,1,5,0,0,0,0,1,3,0,0,4,2,0,1,1,0,1,158,167,1,3,1,0,4,3,1,0,1,0,1,حركة النهضة:1  حركة نداء تونس:1  
2,3,1,16,3,583,440,700,1,259,260,440,700,0,0,424,8,8,440,0,False,19:42,22:07,0,3,0,1,14,0,21,2,0,3,16,1,13,1,0,4,6,0,1,0,1,1,4,0,2,4,1,5,1,1,0,2,137,155,6,3,3,0,6,3,0,0,0,2,1,افاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,1,16,2,583,434,700,1,266,267,433,700,0,1,383,31,19,433,0,False,18.30,22.35,0,2,1,1,11,3,13,6,3,2,7,2,6,2,3,3,2,3,0,2,4,4,7,1,1,9,3,0,1,1,0,1,106,145,5,0,2,3,4,5,1,0,4,3,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
2,3,1,16,1,583,461,700,1,238,239,461,700,0,0,419,27,15,461,0,False,18:25,22:11,0,1,1,0,12,1,9,6,1,1,12,1,6,1,1,3,3,1,2,1,1,2,5,0,0,8,6,0,1,1,1,0,107,196,7,1,1,0,4,5,1,1,1,5,2,الاتحاد الوطني الحر:1  افاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,1,15,8,546,400,600,0,200,200,400,600,0,0,392,3,5,400,0,True,18h55,21h,0,0,0,0,24,0,36,1,0,5,32,0,23,1,0,1,5,0,0,0,0,0,6,0,0,2,0,1,0,0,1,2,77,167,2,3,0,0,1,0,0,2,0,0,0,حركة نداء تونس:1  الجبهة الشعبية:1  
2,3,1,15,7,548,376,600,2,222,224,376,600,0,0,371,4,1,376,0,False,18.30,21.00,1,0,1,0,17,1,15,1,2,3,24,1,13,0,0,2,7,1,1,0,0,1,6,0,1,2,1,0,0,0,0,0,117,145,1,1,0,1,1,3,0,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  
2,3,1,15,6,548,395,600,2,203,205,395,600,0,0,388,2,5,395,0,False,18.40,21.20,1,1,0,0,12,0,21,2,1,0,21,1,13,0,0,3,14,0,0,0,1,0,5,0,1,2,3,0,0,0,0,1,145,130,1,2,0,0,3,1,0,0,1,0,2,الجبهة الشعبية:1  حركة النهضة:1  
2,3,1,15,5,548,434,600,0,166,166,434,600,0,0,428,3,3,434,0,True,18.27,20.35,1,0,0,0,6,0,16,2,0,1,18,0,11,1,0,1,6,0,1,0,0,2,2,1,0,1,2,0,1,3,0,0,166,162,3,8,0,1,4,3,1,0,2,1,1,حركة النهضة:1  حركة نداء تونس:1  
2,3,1,15,4,548,432,600,3,166,169,431,600,0,1,409,20,2,431,0,True,19:00,,0,0,1,0,15,0,10,6,0,5,12,1,11,0,0,3,4,1,0,1,0,1,3,0,1,1,1,0,1,1,0,1,163,149,6,3,1,0,2,3,0,0,1,0,1,حركة النهضة:1  حركة نداء تونس:1  
2,3,1,15,3,548,441,600,2,157,159,441,600,0,0,377,62,2,441,0,False,19:15,22:00,1,3,0,1,9,2,12,6,1,4,8,3,3,4,2,3,3,2,1,0,0,7,3,0,2,5,4,4,0,2,0,1,119,149,2,1,0,1,2,2,0,0,0,2,3,حركة النهضة:1  حركة نداء تونس:1  
2,3,1,15,2,548,450,601,1,150,151,450,601,0,0,402,27,21,450,0,True,18.50,22.45,0,1,1,0,11,1,13,7,4,2,9,2,6,6,1,3,4,0,1,3,1,1,4,3,1,11,6,0,2,5,2,0,110,154,7,2,6,1,2,1,0,3,3,2,0,المؤتمر من أجل الجمهورية:1  حركة النهضة:1  حركة نداء تونس:1  
2,3,1,15,1,548,470,600,1,129,130,470,600,0,0,432,37,1,470,0,True,18.05,21.30,0,2,0,0,18,1,17,4,1,1,9,0,11,4,0,2,5,1,1,0,0,1,5,2,1,4,1,1,0,2,0,0,122,185,5,5,3,1,5,1,3,1,2,2,3,حركة نداء تونس:1  حركة النهضة:1  
2,2,5,14,3,430,275,500,0,225,225,275,500,0,0,269,3,3,275,0,True,18:45,20:22,1,0,1,0,12,0,19,3,4,2,6,0,6,0,0,0,6,0,0,0,0,0,8,1,1,2,3,0,1,0,0,0,56,121,3,1,0,0,3,0,0,0,9,0,0,حزب التكتل:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
2,2,5,14,2,432,340,500,0,160,160,340,500,0,0,307,17,16,340,0,False,18:50,21:55,1,1,0,0,4,0,17,0,0,1,4,0,3,3,0,0,7,1,1,1,0,1,4,0,0,3,5,0,1,0,0,1,86,133,4,5,1,1,3,1,0,0,14,0,0,حركة وفاء:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
2,2,5,14,1,432,325,500,1,175,176,324,500,0,1,284,21,19,324,0,False,,20.30,0,3,0,0,2,0,10,3,5,3,3,1,5,4,0,1,3,0,1,0,0,0,2,1,2,2,2,0,2,2,0,3,73,128,3,2,2,1,1,2,0,1,8,1,2,حركة نداء تونس:1  حركة النهضة:1  
2,2,5,13,3,432,285,500,2,213,215,285,500,0,0,276,6,3,285,0,False,18.30,20.20,2,0,0,0,9,2,24,0,1,0,10,0,2,1,0,0,4,0,0,0,1,0,4,0,0,2,2,0,0,0,0,1,83,112,5,1,0,0,3,0,0,0,6,0,1,الاتحاد الوطني الحر:1  حركة وفاء:1  حركة نداء تونس:2  حركة النهضة:1  
2,2,5,13,2,434,316,500,0,184,184,316,500,0,0,296,12,8,316,0,False,1820,2030,0,0,1,1,6,1,19,4,0,2,0,0,5,1,0,0,4,1,1,0,0,1,4,1,0,5,0,2,0,2,0,2,109,104,4,3,0,0,3,1,0,0,6,2,1,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
2,2,5,13,1,434,312,500,1,188,189,310,499,1,2,272,23,15,310,0,True,18.30,20.05,1,3,0,1,1,0,13,2,0,0,1,1,1,3,0,1,4,0,1,1,0,1,7,1,1,3,3,1,1,2,0,4,84,101,9,1,1,1,2,2,0,0,9,3,1,حركة نداء تونس:1  حركة النهضة:1  
2,2,4,12,4,598,382,700,3,315,318,382,700,0,0,371,2,9,382,0,False,18.45,21.41,0,0,0,0,18,1,14,0,0,2,11,1,8,2,1,2,5,0,0,0,0,0,8,0,0,1,2,1,0,0,0,0,123,162,3,1,0,1,2,0,0,0,2,0,0,الأمان:1  حركة النهضة:1  حركة نداء تونس:1  
2,2,4,12,3,599,424,700,0,276,276,424,700,0,0,404,11,10,425,0,False,18.48,21.32,0,2,0,0,6,3,10,5,1,3,17,0,7,0,0,0,6,1,0,0,1,1,3,0,0,2,2,1,0,1,0,4,166,149,5,3,0,1,0,1,0,0,0,0,3,حركة نداء تونس:1  حركة النهضة:1  الأمان:1  
2,2,4,12,2,599,417,700,1,282,283,417,700,0,0,373,38,6,417,0,True,18.55,22.20,1,2,3,0,7,6,3,3,3,0,5,3,2,0,1,2,4,2,0,1,0,0,2,0,1,14,1,1,1,3,2,2,141,129,2,4,4,4,1,2,3,1,4,1,2,حركة نداء تونس:2  حركة النهضة:1  
2,2,4,12,1,599,463,700,0,241,241,459,700,0,4,378,36,45,459,0,False,18.00,22.15,1,2,0,1,2,2,7,3,0,2,4,3,7,2,1,0,2,1,1,1,1,5,2,1,4,10,5,2,0,3,2,2,125,143,6,3,1,3,2,1,4,0,2,3,6,حركة النهضة:1  حركة نداء تونس:1  
2,2,3,11,3,600,358,600,0,242,242,358,600,0,0,354,2,2,358,0,True,1820,2045,0,0,0,0,30,0,18,4,0,2,15,0,13,0,0,1,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,47,204,4,7,0,0,2,0,0,0,0,0,0,افاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  
2,2,3,11,2,488,411,600,0,189,189,411,600,0,0,406,5,0,411,0,True,1830,2035,0,0,0,0,15,0,4,2,0,8,24,0,19,0,0,1,5,0,1,0,1,0,6,0,0,1,0,0,1,0,0,0,97,206,1,5,0,0,6,2,0,0,0,0,1,حركة نداء تونس:2  حركة النهضة:1  
2,2,3,11,1,488,428,600,2,170,172,428,600,0,0,416,8,4,428,0,True,18:00,21:30,0,0,1,0,15,0,8,9,0,1,13,1,7,0,1,1,9,1,0,1,0,2,3,0,0,2,1,0,0,0,0,0,59,255,2,9,0,1,6,2,0,1,1,2,2,حركة وفاء:1  افاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  
2,2,3,10,3,574,401,700,3,296,299,401,700,0,0,397,2,2,401,0,True,18.40,20.55,0,0,0,0,17,1,24,4,2,6,25,0,9,0,1,2,5,0,0,0,0,0,14,1,0,0,0,0,0,0,0,1,113,162,3,0,0,0,5,0,0,1,0,0,1,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
2,2,3,10,2,575,457,700,0,242,242,458,700,0,1,449,1,8,458,0,False,19.15,21.38,0,1,0,0,11,0,15,5,0,5,11,0,16,1,0,6,5,1,0,0,0,1,6,0,2,5,2,2,0,1,0,0,161,178,5,0,1,1,5,1,0,0,1,0,0,حركة النهضة:1  حركة نداء تونس:1  
2,2,3,10,1,575,454,700,2,243,245,455,700,0,1,414,16,25,455,0,False,19.15,21.36,0,1,2,0,9,1,13,7,0,1,14,2,18,1,1,6,4,1,1,0,0,4,4,0,0,6,2,1,3,1,0,2,111,182,1,4,0,0,1,1,3,0,2,2,2,حركة النهضة:1  حركة نداء تونس:1  
