circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,أحرار جندوبة,أمل جندوبة,افاق تنموية,الأئتلاف الديمقراطي للعمل والتنمي,الاتحاد الوطني الحر,الأخوة والوفاق لضمان السلم والرقي,الاتحاد من أجل تونس,الانطلاق,التحالف الديمقراطي,التضامن من اجل التنمية,التكتل من أجل العمل والحريات,التنميه و العدالة والتنمية,التيار الديمقراطي,الجبهة الشعبية,الحركة الدستورية,الحرية والتنمية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الجمهوري المغاربي,الحزب الشعبي التقدمي,الخبرة هي هي الحل,الخضراء أمنا,الربيع العربي لتحقيق السيادة الأقتصادية,الشباب,الشروق,العبور,الكرامة,المؤتمر الشعبي,المؤتمر من اجل الجمهورية,المبادرة,النور للديمقراطية والتنمية,اولاد بلاد ,بلاريجيا,تيار المحبة,جندوبة اولا,حركة التونسي,حركة الدمقراطيين الأجتماعيين,حركة الديمقراطين الأشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حرية بديل,حرية وكرامة ,حزب الأمان,حزب البناء الوطني,حزب الجبهة الوطنية التونسية,حزب الغد,حزب المجد,حزب الوحدة,حزب صوت شعب تونس,سوق الأربعاء,شمس أمل خمير,صدى الشمال,صوت الفلاحين,صوت المرجان,عندي امل,فريقية,لدينا حلم ,observers
6,7,1,151,1,522,438,600,0,162,162,438,600,0,0,410,18,10,438,0,False,18.10,21.00,2,3,6,1,7,23,1,2,0,0,2,2,0,2,37,3,1,0,6,3,1,0,10,0,61,8,0,2,0,1,1,2,1,2,0,1,0,1,1,3,56,189,1,0,0,0,2,1,2,2,8,0,2,1,0,6,1,3,1,0,التحالف الديمقراطي:1  الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  المؤتمر من اجل الجمهورية:1  الحزب الجمهوري:1  :  
6,8,14,216,1,336,156,400,0,244,244,156,400,0,0,127,9,20,156,0,True,18:00,,1,2,1,0,0,4,0,2,0,0,0,6,1,0,3,0,0,2,0,1,1,2,0,0,2,2,0,1,0,1,3,0,1,0,1,1,0,1,0,1,30,41,0,0,0,0,1,0,2,1,0,1,0,1,1,5,0,0,1,1,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
6,8,13,215,1,285,148,400,1,252,253,147,400,0,1,124,17,6,147,0,False,1800,1920,1,1,3,0,4,5,0,2,0,0,0,0,1,3,2,0,1,2,2,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,2,1,14,53,3,1,0,0,2,1,0,0,6,0,0,0,0,3,0,1,1,0,حركة نداء تونس:3  حركة النهضة:2  
6,8,12,214,1,315,168,400,0,232,232,168,400,0,0,133,33,2,168,0,False,18:10,20:05,0,2,1,0,2,2,0,2,0,1,0,1,2,0,0,0,1,1,0,0,1,2,1,0,4,0,0,3,1,0,3,0,2,1,0,1,3,0,0,1,20,46,2,1,0,0,1,0,1,0,5,2,2,1,3,10,0,0,0,1,حركة النهضة:1  
6,8,12,213,1,349,196,400,0,204,204,196,400,0,0,169,26,1,196,0,False,18:30,20:00,2,3,1,0,2,6,0,1,0,1,0,1,1,3,1,2,0,2,1,0,1,0,1,1,4,3,0,0,0,4,1,1,1,2,0,1,0,0,3,0,54,36,0,1,2,1,0,1,2,0,1,0,0,0,1,16,0,2,1,1,حركة نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  
6,8,11,212,1,146,75,200,0,125,125,75,200,0,0,67,8,0,75,0,False,1800,,0,2,1,0,0,8,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,7,28,0,1,0,0,0,0,2,0,0,1,1,0,0,1,2,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
6,8,11,211,1,409,251,500,0,249,249,251,500,0,0,191,49,11,251,0,False,18:15,21:15,1,2,1,0,1,0,1,2,0,1,2,2,1,1,9,1,0,2,1,1,1,0,0,0,2,0,0,2,1,2,1,1,0,0,3,0,0,0,0,4,15,105,0,1,0,0,2,1,1,0,2,0,0,3,0,11,0,3,1,0,حركة نداء تونس:1  الاتحاد من أجل تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  الجبهة الشعبية:1  
6,8,11,210,2,600,211,700,0,489,489,211,700,0,0,182,9,20,211,0,True,18:31,20:22,0,3,3,0,1,6,0,5,0,4,2,1,1,0,10,4,0,5,0,1,1,1,1,0,0,2,0,4,0,2,1,1,0,0,0,4,0,1,0,4,34,48,0,1,3,0,6,0,2,0,3,0,0,1,1,6,2,4,0,3,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
6,8,11,210,1,600,356,700,1,343,344,356,700,0,0,276,28,52,356,0,True,18.10,21.41,3,4,3,1,5,2,4,2,2,1,1,0,2,7,11,1,3,4,1,1,3,2,0,1,4,4,2,4,2,1,4,2,2,4,3,4,3,3,2,6,48,63,2,3,3,2,4,1,4,1,3,4,2,1,2,11,1,3,2,2,الأتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة نداء تونس:2  حركة النهضة:1  
6,8,10,208,2,322,120,400,0,280,280,120,400,0,0,106,10,4,120,0,False,1800,,0,2,1,1,1,8,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,18,3,0,0,1,1,29,21,0,0,1,0,0,0,1,0,0,3,0,1,0,2,1,0,0,0,حركة النهضة:1  
6,8,10,208,1,323,184,400,0,215,215,184,399,1,0,134,41,9,184,0,False,1802,2120,0,3,1,3,2,0,1,2,3,3,1,1,0,3,0,1,1,1,1,2,1,0,0,2,1,2,1,1,2,1,0,0,1,1,16,2,2,1,2,2,19,17,3,1,0,2,1,1,3,0,0,3,2,3,1,4,2,1,1,4,
6,8,9,207,1,207,102,300,0,198,198,102,300,0,0,89,11,2,102,0,False,1800,2025,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,57,13,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,
6,8,9,206,1,267,146,300,0,154,154,146,300,0,0,114,31,1,146,0,False,1800,,0,0,2,0,2,1,1,5,0,0,1,2,0,0,2,0,2,2,2,0,2,0,0,1,0,5,1,0,0,0,1,0,1,0,0,1,0,0,0,2,22,32,0,1,1,1,1,1,1,1,3,0,0,1,1,5,1,0,4,2,حركة نداء تونس:2  حركة النهضة:1  
6,8,9,205,1,348,161,400,0,239,239,161,400,0,0,136,18,7,161,0,False,1815,2015,0,4,0,1,1,2,0,2,1,1,0,0,1,2,2,0,2,1,2,0,2,1,0,0,2,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,51,27,0,1,1,1,0,5,3,0,4,0,1,0,0,4,0,1,2,1,حركة النهضة:1  الجبهة الشعبية:2  
6,8,8,204,2,416,195,500,0,305,305,195,500,0,0,176,4,15,195,0,False,"18,05","19,30",0,3,22,0,0,6,0,0,0,0,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,87,37,0,0,0,0,0,0,3,0,1,0,0,0,0,3,1,0,0,0,حركة نداء تونس:  أمل جندوبة:  حركة النهضة:  الأتحاد الوطني الحر:  
6,8,8,204,1,417,292,500,3,206,209,291,500,0,1,214,70,7,291,0,False,18.15,21.30,2,1,17,0,0,3,0,2,0,3,0,0,0,4,2,1,6,0,1,0,0,1,0,0,2,5,1,2,1,1,2,1,1,0,0,1,0,0,1,1,74,57,1,1,2,0,0,3,3,0,1,0,0,2,0,6,0,1,1,0,الجبهة الشعبية:1  حركة نداء تونس:2  حركة النهضة:1  
6,8,7,203,1,448,220,500,1,279,280,220,500,0,0,179,17,24,220,0,False,1832,2042,1,4,2,0,1,3,0,0,2,1,0,3,0,1,4,0,2,3,1,1,2,0,0,0,2,2,1,3,2,0,3,0,1,2,14,1,1,0,1,3,35,54,0,1,1,1,0,2,5,1,1,0,1,0,0,5,0,2,3,0,حركة نداء تونس:3  حركة النهضة:1  
6,8,7,202,2,377,125,400,0,275,275,125,400,0,0,112,5,8,125,0,False,1800,1930,0,2,0,0,0,7,1,1,0,0,0,0,0,1,6,0,0,2,0,0,0,0,2,0,0,5,0,1,0,1,0,0,0,0,2,0,0,0,0,1,34,34,2,0,0,0,0,0,0,0,1,4,1,1,0,1,0,2,0,0,الأتحاد الوطني الحر:1  
6,8,7,202,1,378,209,506,0,297,297,209,506,0,0,156,39,14,209,0,True,1800,,1,4,1,0,3,3,0,3,0,0,1,0,1,0,5,0,1,1,1,1,0,0,3,0,2,2,0,0,0,0,0,2,0,0,2,4,0,1,4,1,20,56,0,3,0,1,1,0,3,0,2,4,0,1,0,10,0,4,1,3,حركة نداء تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  
6,8,6,201,2,308,202,400,1,198,199,201,400,0,1,193,3,5,201,0,False,1800,,2,2,0,0,1,12,0,4,0,14,1,0,0,2,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,1,0,0,0,0,3,53,74,1,0,0,0,1,1,0,0,2,1,0,0,0,3,0,0,0,0,حركة نداء تونس:1  التحالف الديمقراطي:1  الجبهة الشعبية:1  حركة الشعب:1  
6,8,6,201,1,309,245,400,0,155,155,245,400,0,0,213,11,21,32,213,False,18h30,20h55,2,4,1,2,0,8,0,13,2,2,2,1,1,1,2,1,0,0,6,0,0,0,1,0,2,1,0,0,0,2,0,1,2,1,2,1,0,0,2,2,57,74,2,0,1,0,0,1,3,0,1,1,1,1,1,3,0,0,1,1,حركة نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:1  
6,8,5,200,1,406,223,500,0,277,277,223,500,0,0,194,15,14,223,0,False,1830,2100,1,4,0,1,2,8,1,2,0,0,1,1,2,0,4,0,2,2,7,2,0,0,0,0,2,1,0,0,1,22,0,0,0,0,1,0,1,0,1,1,42,53,1,1,1,1,0,1,0,0,3,2,0,0,0,15,1,2,0,1,المؤتمر من اجل الجمهورية:1  الحزب الجمهوري:1  حركة نداء تونس:1  حركة النهضة:1  
6,8,5,199,2,439,195,500,0,305,305,195,500,0,0,177,7,11,195,0,False,1830,2030,0,1,1,0,1,22,0,1,0,0,0,1,1,2,9,1,0,0,6,1,1,0,0,0,1,1,0,0,1,13,0,0,0,0,2,2,0,0,0,1,38,59,0,0,0,0,1,0,1,1,1,0,1,1,0,4,0,0,0,1,الأتحاد الوطني الحر:1  المؤتمر من اجل الجمهورية:1  
6,8,5,199,1,440,282,500,1,217,218,282,500,0,0,203,68,11,282,0,False,1815,2120,1,6,1,0,3,7,1,10,1,2,1,1,1,3,6,1,2,1,7,2,0,0,3,2,1,0,0,0,1,6,0,1,0,0,2,2,0,1,4,2,23,76,1,0,1,2,0,0,3,0,2,0,1,1,1,7,1,1,1,0,حركة نداء تونس:1  المؤتمر من اجل الجمهورية:1  الحزب الجمهوري:1  
6,8,4,198,1,268,127,300,0,173,173,127,300,0,0,101,17,9,127,0,False,1810,1900,1,1,0,1,0,3,1,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,12,51,1,0,0,0,3,3,0,0,2,1,0,1,1,3,1,1,0,0,حركة نداء تونس:3  حركة النهضة:2  
6,8,4,197,2,333,102,400,0,298,298,102,400,0,0,88,10,4,102,0,False,18h15,19h35,2,0,0,0,0,3,0,2,0,16,0,0,1,0,2,0,1,0,3,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,10,25,0,0,1,0,2,0,0,0,0,0,0,3,1,5,0,1,3,0,الأتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:2  
6,8,4,197,1,333,221,400,0,179,179,221,400,0,0,179,34,8,221,0,False,1800,2010,0,1,1,1,1,2,0,4,2,28,0,1,1,1,0,0,0,2,2,0,3,0,1,1,4,2,0,5,1,0,1,0,2,1,4,1,1,1,1,1,14,59,2,0,0,1,1,0,2,0,2,2,1,2,0,6,1,1,9,1,حركة نداء تونس:1  حركة النهضة:1  
6,8,3,196,1,459,244,500,0,256,256,244,500,0,0,219,23,2,244,0,False,1835,2220,1,4,0,1,0,8,1,26,0,1,1,0,0,1,3,1,4,1,1,0,2,0,2,0,0,0,1,0,1,1,6,0,2,1,0,1,0,0,0,0,77,56,0,1,1,0,0,0,4,1,0,1,0,0,0,7,0,0,0,0,الاتحاد من أجل تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
6,8,3,195,1,538,293,600,0,308,308,292,600,0,1,264,12,16,292,0,False,1800,2025,0,5,1,1,0,5,1,3,2,1,1,0,0,1,11,1,2,1,4,1,1,0,2,0,2,0,0,2,1,2,1,0,0,0,0,0,1,0,1,1,92,90,1,1,1,0,0,1,4,0,4,0,1,2,1,7,0,3,0,1,الجبهة الشعبية:1  حركة النهضة:2  حركة نداء تونس:1  
6,8,2,194,1,224,139,300,0,161,161,139,300,0,0,115,16,8,139,0,False,18.00,19.36,1,4,0,0,1,5,0,0,0,0,0,2,2,1,1,3,1,2,1,1,0,9,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,16,1,0,0,1,42,0,0,2,1,0,0,0,0,7,0,0,1,0,الأتحاد الوطني الحر:1  حركة نداء تونس:1  
6,8,2,193,1,392,198,500,0,302,302,198,500,0,0,178,16,4,198,0,False,1815,2010,0,1,0,1,1,3,0,1,0,1,1,0,0,0,23,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,0,4,10,102,2,0,0,1,0,1,4,0,1,0,0,0,0,6,0,2,1,0,الجبهة الشعبية:1  حركة نداء تونس:3  حركة النهضة:1  
6,8,2,192,1,588,325,700,0,375,375,325,700,0,0,264,34,27,325,0,False,18.15,20.36,1,3,4,1,3,2,2,20,0,1,0,5,2,1,10,0,1,1,0,0,3,2,8,0,3,2,0,3,1,0,0,0,0,0,1,2,0,1,5,1,27,98,1,1,1,1,1,0,1,2,1,3,7,3,2,15,2,5,3,2,الاتحاد من أجل تونس:1  حركة الديمقراطين الأشتراكيين:1  حركة نداء تونس:3  حركة النهضة:1  
6,8,2,191,1,442,296,500,1,203,204,296,500,0,0,270,23,3,296,0,True,1815,2200,0,1,0,0,4,1,0,10,0,1,0,0,0,0,1,0,0,1,3,0,1,0,1,0,0,3,2,4,0,1,1,0,0,0,1,0,0,0,2,0,31,163,2,0,0,0,14,2,1,0,4,2,2,2,0,8,0,1,0,0,حركة نداء تونس:1  حركة النهضة:1  
6,8,2,190,2,455,191,500,1,309,1,190,191,309,1,170,16,4,190,0,True,1800,2130,1,2,4,0,0,4,2,9,1,0,0,1,0,3,2,0,1,0,1,1,0,0,1,0,0,6,3,0,0,5,1,0,0,0,2,0,0,0,7,3,44,53,0,0,1,0,4,0,0,0,0,1,0,3,0,4,0,0,0,0,حركة نداء تونس:1  الاتحاد من أجل تونس:1  حركة النهضة:1  
6,8,2,190,1,456,301,500,0,199,0,301,301,199,0,222,50,29,301,0,False,2000,2300,0,5,1,0,2,7,3,19,2,1,0,2,2,2,11,4,1,0,2,1,2,2,3,1,1,7,2,1,2,1,1,0,3,0,1,2,1,0,3,2,35,59,3,0,0,2,7,3,2,0,1,0,1,0,1,6,0,1,0,1,الاتحاد من أجل تونس:1  حركة نداء تونس:1  
6,8,1,189,1,433,292,500,0,208,208,292,500,0,0,236,44,12,292,0,False,18.35,21.10,2,3,2,1,2,7,0,1,0,3,1,1,2,2,3,2,1,1,4,0,2,1,1,1,1,2,0,0,0,4,3,0,1,1,0,2,0,2,1,1,74,74,0,1,0,2,2,1,7,0,2,0,0,0,1,3,0,3,4,1,حركة النهضة:1  حركة نداء تونس:2  الاتحاد من أجل تونس:1  
6,8,1,188,2,519,267,600,6,333,339,261,600,0,6,241,8,12,261,0,False,1800,2015,1,1,5,1,0,14,0,3,0,5,0,0,1,1,10,1,0,1,5,1,1,0,2,1,0,0,0,0,0,5,2,1,0,0,3,4,1,0,0,7,61,89,1,1,0,0,2,0,0,0,2,1,1,1,0,5,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من اجل الجمهورية:1  
6,8,1,188,1,520,339,600,2,260,262,338,600,0,1,243,53,42,338,0,False,19.08,23.00,0,1,2,1,5,6,0,2,0,3,1,2,0,2,11,1,0,0,3,0,1,1,2,0,0,3,2,3,0,4,1,2,0,2,2,0,0,0,3,2,53,87,0,0,3,2,1,1,5,2,4,2,0,1,1,12,1,2,0,0,الجبهة الشعبية:1  حركة النهضة:1  الأتحاد الوطني الحر:1  الاتحاد من أجل تونس:1  المؤتمر من اجل الجمهورية:1  
6,8,1,187,1,290,191,400,2,208,210,190,400,0,1,159,21,10,190,0,False,18.15,20.30,2,4,1,0,1,10,0,0,0,3,0,4,2,0,3,1,1,0,1,0,1,0,2,0,1,1,1,0,0,7,0,1,0,0,0,0,1,0,0,0,27,65,0,1,1,0,1,1,1,0,0,0,1,0,2,7,1,2,1,0,
6,8,1,186,5,527,250,600,1,349,350,250,600,0,0,240,4,6,250,0,True,18h14,21h12,0,2,0,0,1,33,0,9,1,0,0,3,0,3,14,1,1,0,3,1,0,1,2,0,2,0,0,0,0,3,1,0,0,0,2,0,0,0,0,3,42,99,2,0,1,0,2,1,0,2,0,1,0,0,0,3,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد من أجل تونس:1  
6,8,1,186,4,527,314,600,3,283,286,314,600,0,0,294,7,13,314,0,True,19:00,,1,3,0,0,0,14,1,8,1,4,0,0,2,5,19,1,3,0,3,0,0,0,2,0,0,0,1,0,0,3,0,3,0,0,0,3,0,0,1,4,93,107,0,0,1,1,1,0,0,1,0,0,3,1,0,3,0,0,1,0,حركة نداء تونس:  الأتحاد الوطني الحر:  حركة النهضة:2  :  :  
6,8,1,186,3,527,379,601,0,222,222,379,601,0,0,355,19,5,379,0,False,1825,2145,3,1,0,0,2,10,1,8,0,4,1,4,1,1,23,1,1,0,2,1,0,1,2,0,0,1,3,2,1,8,2,1,0,0,0,3,0,0,2,6,105,125,2,0,0,0,11,2,2,1,1,0,0,1,0,6,3,1,0,0,الأتحاد الوطني الحر:2  المؤتمر من اجل الجمهورية:1  الجبهة الشعبية:1  
6,8,1,186,2,527,357,600,0,243,243,357,600,0,0,314,34,9,357,0,False,18h15,,3,1,2,0,1,6,1,8,0,1,0,4,1,2,12,1,1,3,5,0,1,1,5,0,3,0,1,0,2,5,6,3,0,1,4,1,2,0,4,4,92,100,4,0,0,0,7,3,1,2,0,0,2,0,1,6,0,1,0,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,8,1,186,1,527,396,600,4,203,207,393,600,0,3,323,50,20,393,0,False,19.00,21.30,1,2,1,1,2,14,3,9,1,0,0,0,0,2,13,2,0,1,4,1,2,0,1,0,3,0,4,2,0,2,3,1,0,4,0,7,0,0,5,0,57,132,3,0,2,1,5,4,4,2,4,2,1,0,1,9,2,1,1,2,حركة النهضة:1  الأتحاد الوطني الحر:1  الاتحاد من أجل تونس:1  
6,1,12,26,1,145,69,200,0,131,131,69,200,0,0,56,7,6,69,0,False,1814,1942,0,1,0,0,0,1,0,0,0,1,1,0,0,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,14,18,0,0,2,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,1,12,25,1,218,137,300,0,163,163,137,300,0,0,117,13,7,137,0,False,18:15,19:30,1,3,0,0,2,2,1,3,0,0,2,2,1,1,5,0,0,1,3,1,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,42,17,1,0,0,0,0,1,2,0,2,0,1,1,0,13,0,1,1,0,حركة نداء تونس:  صوت الفلاحين:  حركة النهضة:  الجبهة الشعبية:  الأتحاد الوطني الحر:  
6,1,12,24,1,311,184,400,0,216,216,184,400,0,0,159,22,3,184,0,False,18.18,19.15,0,1,0,0,1,5,1,3,0,3,0,0,0,3,8,2,1,0,2,0,2,0,0,0,2,0,1,0,1,1,1,0,3,0,0,0,1,1,0,0,39,38,2,0,1,1,0,4,2,0,2,0,0,0,1,21,1,2,2,0,صوت الفلاحين:1  حركة النهضة:1  الجبهة الشعبية:1  الاتحاد من أجل تونس:1  
6,1,11,23,1,209,110,300,0,190,190,110,300,0,0,96,14,0,110,0,False,18:20,19:00,0,1,0,2,1,1,0,1,0,0,3,0,0,0,1,2,0,1,1,0,0,2,1,0,2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,4,51,0,0,0,0,0,2,2,1,0,0,0,0,2,6,0,1,3,1,حركة نداء تونس:2  حركة النهضة:  
6,1,11,22,1,144,91,200,0,109,109,91,200,0,0,84,4,3,91,0,False,18:15,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,37,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,حركة نداء تونس:  
6,1,11,21,1,185,111,300,0,189,189,111,300,0,0,92,15,4,111,0,True,18:30,19:36,0,1,0,0,1,3,0,3,0,2,0,0,2,0,1,0,1,1,2,1,2,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,9,41,1,0,1,1,0,0,1,0,1,1,0,0,0,3,1,0,2,1,حركة نداء تونس:2  الحزب الجمهوري:  حركة النهضة:  
6,1,10,20,1,343,213,400,0,187,187,213,400,0,0,197,13,3,213,0,False,18h00,19h30,0,2,0,0,2,6,1,7,0,0,1,0,1,0,27,1,2,0,4,0,2,1,0,1,1,0,1,1,0,2,2,1,0,0,0,2,1,0,3,0,24,84,1,0,0,0,0,0,2,0,1,1,1,1,0,7,2,0,0,1,حركة نداء تونس:  الجبهة الشعبية:  حركة النهضة:2  
6,1,10,19,2,583,290,600,0,310,310,290,600,0,0,279,5,6,290,0,False,18:30,20:10,4,0,0,0,1,23,0,21,0,2,1,1,0,0,7,2,0,1,7,1,0,5,0,0,0,0,0,0,0,2,2,0,1,0,3,0,1,1,2,0,67,106,1,0,0,0,0,1,0,0,1,2,1,0,5,4,0,1,2,0,آفاق تونس:  الاتحاد من أجل تونس:  الجبهة الشعبية:  حركة النهضة:  الحزب الجمهوري:  
6,1,10,19,1,584,386,600,2,212,214,386,600,0,0,344,28,14,386,0,False,18:44,22:00,0,2,1,2,8,8,2,35,1,0,0,1,0,2,3,1,0,3,5,0,2,6,0,0,4,4,3,0,1,0,1,2,2,1,3,1,0,1,2,3,44,141,0,0,0,1,1,6,3,1,13,1,3,0,3,14,0,1,1,1,الاتحاد من أجل تونس:  حركة النهضة:  الجبهة الشعبية:  الحزب الجمهوري:  
6,1,9,18,2,300,186,400,0,214,214,186,400,0,0,182,4,0,186,0,False,18h10,20h05,5,3,0,1,0,11,1,0,0,0,2,0,0,3,12,2,0,0,7,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,44,68,0,1,0,0,0,2,1,0,2,2,1,0,0,6,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  
6,1,9,18,1,301,238,400,0,162,162,238,400,0,0,203,19,16,238,0,True,18.30,20.15,3,0,1,1,1,4,1,0,1,2,1,1,0,2,1,2,2,1,2,1,0,4,0,1,0,2,0,2,1,0,0,1,1,0,0,1,0,0,1,1,26,100,1,1,3,0,0,1,0,0,6,5,0,2,1,10,1,0,4,0,حركة نداء تونس:1  حركة النهضة:1  
6,1,8,17,4,498,242,600,0,358,358,242,600,0,0,237,1,4,242,0,True,18.00,20.20,3,2,1,0,0,36,0,0,0,2,0,1,0,0,28,0,0,0,10,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,1,0,0,0,0,1,47,77,3,4,0,1,0,1,0,0,2,1,0,0,0,2,0,0,8,0,الحزب الجمهوري:1  حركة نداء تونس:1  الجبهة الشعبية:1  الأتحاد الوطني الحر:1  حركة النهضة:1  
6,1,8,17,3,499,315,600,2,283,285,315,600,0,0,292,21,2,315,0,False,18.05,,2,3,0,0,1,14,0,1,0,6,0,1,1,2,28,0,0,0,7,1,0,0,0,0,1,0,1,2,0,0,3,0,1,0,0,1,0,0,0,4,70,106,1,3,0,0,0,3,0,0,7,6,0,0,0,4,0,2,10,0,حركة نداء تونس:1  الأتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  
6,1,8,17,2,499,307,600,1,292,293,307,600,0,0,248,20,39,307,0,False,18:00,20:20,2,5,0,1,6,10,0,3,1,1,1,0,2,2,15,0,1,3,10,2,2,0,1,0,5,1,1,2,0,1,3,0,2,0,1,1,0,1,1,0,38,73,0,2,3,1,0,4,2,0,7,1,2,3,0,7,1,1,11,2,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  الحزب الجمهوري:1  الأتحاد الوطني الحر:1  
6,1,8,17,1,499,352,600,1,248,249,351,600,0,1,288,42,21,351,0,False,18h47,20h,1,3,0,1,7,9,2,1,0,2,3,0,1,2,5,3,1,2,6,0,2,1,1,0,2,2,3,3,0,2,0,0,1,2,1,1,2,0,3,2,35,118,0,10,0,1,0,4,4,1,14,0,1,0,2,7,0,1,12,1,الأتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  المبادرة:1  الجبهة الشعبية:1  
6,1,7,16,2,322,175,400,0,225,225,175,400,0,0,169,5,1,175,0,False,18h10,20h30,6,0,1,0,0,14,0,0,1,1,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,35,55,0,0,0,0,0,1,0,1,6,3,0,0,0,5,0,0,20,0,الأتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  الجبهة الشعبية:1  
6,1,7,16,1,323,217,400,0,183,183,217,400,0,0,198,10,9,217,0,False,18h,20h20,4,2,1,0,4,6,1,0,1,0,1,1,1,0,3,3,0,0,2,0,1,1,1,0,1,1,2,1,0,0,0,0,2,0,1,0,0,0,2,0,31,74,3,1,4,0,0,1,1,0,9,2,2,1,1,6,1,3,14,1,الأتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,1,7,15,2,540,298,600,2,298,300,298,598,2,0,292,2,4,298,0,False,18.50,22.18,7,2,5,0,3,22,1,0,0,0,0,6,0,2,2,1,0,1,17,0,0,0,0,0,3,0,0,1,0,2,2,0,3,0,1,0,0,0,0,1,48,124,0,0,0,1,0,2,1,0,5,9,0,0,0,16,1,1,4,0,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  صوت الفلاحين:1  الأتحاد الوطني الحر:1  آفاق تونس:1  
6,1,7,15,1,540,372,600,2,226,228,372,600,0,0,329,35,8,372,0,False,18h50,22h50,2,2,2,0,5,7,2,3,0,2,5,8,0,0,6,0,3,5,9,1,2,1,0,1,0,2,0,1,3,0,3,1,5,1,1,3,0,2,3,2,43,143,1,1,1,0,0,4,3,0,3,8,0,3,0,21,1,0,3,1,حركة النهضة:1  حركة نداء تونس:2  الحزب الجمهوري:2  الجبهة الشعبية:1  
