circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,الائتلاف المستقل لحركة نور تونس,الاتحاد الوطني الحر,الاتحاد من أجل تونس,الانفتاح والوفاء,التحالف الديمقراطي,التقارب,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الحراك الاجتماعي,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحزب الاسلامي التونسي,الحزب الاشتراكي,الحزب الجمهوري,الشعب يريد,اللقاء الدستوري,تيار المحبة,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة الوحدة الشعبية,حركة وفاء,حزب الأمان,حزب العدالة والتنمية,حزب المبادرة,حزب المصالحة بالمنستير,حركة النهضة,دولة حق,زرقاء اليمامة,شمس المحبة,شهداء تونس,صوت شعب تونس,قائمة تصحيح المسار,قائمة حزب المؤتمر من أجل الجمهورية,حركة نداء تونس,observers
22,8,4,99,2,493,316,600,4,280,284,316,600,0,0,311,1,4,316,0,True,1920,2110,6,3,7,0,4,0,0,1,2,6,0,3,1,3,0,5,0,1,2,0,1,0,3,1,1,6,0,55,0,1,0,3,0,4,1,191,حزب حركة النهضة:1  نداء تونس:1  
22,8,4,99,1,493,373,600,1,227,228,372,600,0,1,347,19,6,372,0,True,1900,2121,2,1,3,1,2,1,1,0,3,8,0,0,1,6,2,4,1,1,5,0,4,0,1,0,0,6,0,57,0,1,0,1,0,2,0,233,حزب حركة النهضة:1  نداء تونس:1  
22,8,4,98,4,530,317,597,1,279,280,317,597,0,0,315,1,1,317,0,True,1830,2010,11,0,17,4,0,0,4,0,3,1,0,0,0,0,1,0,1,0,4,0,0,0,2,0,0,7,0,63,0,0,0,0,0,1,7,189,حزب حركة النهضة:1  نداء تونس:1  
22,8,4,98,3,532,365,600,2,233,235,365,600,0,0,362,3,0,365,0,True,1830,1945,9,1,8,1,0,0,1,1,4,8,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,16,1,92,0,1,0,0,0,0,0,215,حزب حركة النهضة:1  نداء تونس:1  
22,8,4,98,2,532,400,600,0,200,200,400,600,0,0,398,1,1,400,0,True,1814,2015,1,2,8,0,3,0,4,0,3,7,0,0,0,1,4,6,0,0,4,1,2,1,1,0,0,17,0,86,1,1,1,3,0,1,1,239,حزب حركة النهضة:1  نداء تونس:1  
22,8,4,98,1,532,414,600,4,183,187,413,600,0,1,394,14,5,413,0,True,1830,2115,4,0,11,0,0,1,2,2,6,5,0,0,1,7,4,7,1,1,2,0,1,0,3,0,0,9,2,81,0,1,0,2,2,4,3,232,حزب حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  الجبهة الشعبية:1  
22,8,4,97,4,575,398,701,41,262,303,398,701,0,0,393,4,1,398,0,True,1841,2110,18,0,4,2,0,1,1,4,7,7,0,0,0,1,0,2,0,1,1,0,0,0,2,1,0,22,0,128,0,0,1,0,0,0,7,183,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,4,97,3,578,426,700,3,271,274,426,700,0,0,416,7,3,426,0,True,1830,2130,2,0,8,3,1,0,1,1,7,2,0,0,0,0,0,5,0,0,1,0,3,0,2,0,0,19,0,168,0,1,0,0,1,0,3,188,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,8,4,97,2,578,475,700,7,218,225,475,700,0,0,469,5,1,475,0,True,1900,2030,3,1,3,2,2,2,1,2,3,5,0,1,1,2,0,1,0,0,3,1,0,0,3,0,0,12,2,215,1,0,1,0,0,1,3,198,حزب حركة النهضة:1  الاتحاد من أجل تونس:1  حزب المبادرة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
22,8,4,97,1,578,457,712,1,254,255,457,712,0,0,438,15,4,457,0,True,18:25,21:24,7,4,4,4,2,0,0,1,6,4,2,2,1,3,2,1,0,0,6,0,3,0,3,0,3,17,4,137,1,0,0,3,1,6,4,207,نداء تونس:  حزب حركة النهضة:2  :  
22,8,4,96,4,548,282,600,9,309,318,282,600,0,0,277,4,1,282,0,True,1835,2005,6,0,10,0,0,0,1,0,2,7,0,0,0,2,0,2,0,0,1,0,1,0,1,0,0,13,2,43,2,0,0,0,0,0,5,179,حزب حركة النهضة:1  نداء تونس:1  
22,8,4,96,3,549,363,600,2,235,237,363,600,0,0,355,3,5,363,0,True,1838,2100,7,0,8,2,0,1,1,0,5,5,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,11,1,63,0,1,1,0,0,4,1,236,حزب حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
22,8,4,96,2,549,424,600,18,158,176,424,600,0,0,413,10,1,424,0,True,1830,2127,6,2,13,1,1,1,0,1,5,9,1,0,0,0,3,7,0,1,3,1,0,0,0,0,0,10,0,97,0,0,0,2,0,4,4,241,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,4,96,1,549,402,602,13,187,200,402,602,0,0,364,29,9,402,0,True,1825,2200,4,0,10,0,2,0,1,0,4,9,0,0,0,2,3,5,2,1,3,1,2,0,4,0,3,7,1,52,1,0,1,3,1,7,2,233,الجبهة الشعبية:1  نداء تونس:1  الاتحاد الوطني الحر:1  حزب حركة النهضة:1  حزب المبادرة:1  
22,8,3,95,6,503,315,636,6,315,321,315,636,0,0,310,2,3,315,0,True,1844,2200,12,0,13,1,0,1,2,1,5,9,1,1,0,0,1,5,2,0,4,0,1,1,0,0,1,11,0,79,0,0,1,0,1,0,3,154,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,8,3,95,5,505,326,602,2,274,276,326,602,0,0,322,4,0,326,0,True,1838,,10,0,7,0,0,0,5,1,9,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,15,0,67,0,0,0,1,0,0,2,198,حزب حركة النهضة:1  نداء تونس:1  
22,8,3,95,4,505,382,595,2,211,213,382,595,0,0,378,2,2,382,0,True,1815,2050,6,1,0,0,0,4,2,3,10,3,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,20,0,107,0,0,0,0,1,0,2,212,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,3,95,3,505,406,604,0,198,198,406,604,0,0,402,2,2,406,0,True,1815,2100,7,0,10,2,0,0,0,3,12,0,0,0,0,1,1,6,0,0,9,0,3,0,2,0,0,19,0,142,1,1,0,0,0,0,4,179,الحزب الجمهوري:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,3,95,2,505,412,600,1,187,188,412,600,0,0,389,18,5,412,0,True,1835,2005,9,0,5,0,0,0,2,3,7,8,1,0,0,1,0,2,0,0,0,1,1,0,1,0,0,12,1,104,1,2,0,0,1,3,1,223,حزب حركة النهضة:1  حزب المبادرة:1  الجبهة الشعبية:1  نداء تونس:1  
22,8,3,95,1,505,422,600,1,177,178,422,600,0,0,408,6,8,422,0,True,1823,2230,9,0,10,3,0,0,0,6,0,8,0,2,1,1,1,2,0,0,3,4,1,0,4,2,1,11,0,80,1,0,0,1,3,1,1,252,حزب حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
22,8,3,94,4,465,302,508,5,201,206,302,508,0,0,296,3,3,302,0,True,18.33,20.32,13,0,12,2,0,3,0,2,7,7,0,0,0,1,0,4,0,0,1,0,0,0,1,0,1,7,0,50,0,0,0,2,0,0,4,179,حزب حركة النهضة:1  نداء تونس:1  
22,8,3,94,3,466,344,502,10,148,158,344,502,0,0,342,1,1,344,344,True,,20.42,4,0,3,2,0,2,0,1,4,8,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,19,1,57,0,1,0,0,0,0,2,230,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,3,94,2,466,371,508,0,137,137,371,508,0,0,359,9,3,371,0,True,1845,2035,5,0,1,3,1,2,0,4,4,6,0,0,1,0,3,5,0,0,2,1,3,0,1,0,1,12,0,89,1,0,0,0,0,0,1,213,آفاق تونس:1  الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,3,94,1,466,384,500,5,124,129,371,500,0,3,353,12,6,371,0,True,1830,2126,4,0,3,0,0,3,0,4,3,10,0,1,0,2,1,1,2,0,0,1,0,1,7,0,0,14,3,53,0,0,0,1,1,1,2,235,الاتحاد من أجل تونس:1  حزب حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  نداء تونس:1  
22,8,3,93,5,494,273,600,1,326,327,273,600,0,0,271,1,1,273,0,True,18.40,20.54,6,1,15,1,0,0,0,0,5,5,0,0,0,0,0,5,0,0,9,1,1,0,1,0,0,9,0,53,0,0,0,0,0,0,2,156,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,8,3,93,4,497,329,600,0,271,271,329,600,0,0,325,1,3,329,0,True,18.00,20.20,8,2,6,1,0,4,0,1,4,4,0,1,0,0,0,4,0,0,0,0,1,1,2,0,4,11,0,45,0,1,0,0,0,0,1,228,حزب حركة النهضة:1  نداء تونس:1  
22,8,3,93,3,497,348,604,0,256,256,348,604,0,0,345,2,1,348,0,True,18.00,20.20,3,1,6,0,0,0,0,2,4,7,0,0,0,1,0,5,1,0,4,0,1,0,1,0,0,10,1,76,1,0,0,0,0,0,0,221,حزب حركة النهضة:1  نداء تونس:1  
22,8,3,93,2,497,395,600,5,200,205,395,600,0,0,385,6,4,395,0,True,18.45,21.20,2,1,5,1,0,1,0,0,3,3,0,0,0,0,1,5,0,1,0,0,0,1,1,0,1,12,0,63,0,1,0,1,0,2,1,279,حزب حركة النهضة:1  نداء تونس:1  
22,8,3,93,1,497,373,600,7,222,229,371,600,0,2,348,11,12,371,0,True,1850,2130,6,1,6,0,0,1,0,1,1,8,0,0,2,1,1,3,1,1,3,0,1,2,4,0,2,6,0,42,0,0,1,1,0,8,2,243,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,8,2,92,1,451,304,600,12,285,297,303,600,0,1,293,9,1,303,0,True,18.29,20.26,4,1,4,1,2,1,10,1,2,3,0,0,1,0,2,1,0,0,1,1,1,2,1,0,1,10,1,59,4,0,0,1,1,1,0,176,الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,1,91,4,531,344,598,0,254,254,344,598,0,0,342,2,0,344,0,True,18.00,20.00,12,0,5,1,1,0,0,0,10,5,0,0,1,0,1,3,0,0,4,0,1,0,0,0,0,9,0,94,0,0,0,0,2,0,0,193,تيار المحبة:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,1,91,3,530,361,595,0,234,234,361,595,0,0,356,3,2,361,0,True,18.30,20.10,19,0,4,1,0,1,0,1,8,4,0,1,0,0,2,5,0,0,0,1,0,0,1,1,1,16,0,108,0,0,0,0,0,0,5,183,حزب حركة النهضة:1  الاتحاد من أجل تونس:1  نداء تونس:1  
22,8,1,91,2,530,429,600,2,169,171,429,600,0,0,425,3,1,429,0,True,18.30,20.56,6,1,2,4,0,1,0,1,4,1,0,0,0,2,0,4,0,0,4,0,2,0,1,0,2,14,0,175,2,0,0,0,0,2,1,196,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,1,91,1,530,401,600,3,196,199,401,600,0,0,386,12,3,401,0,True,18.30,20.55,8,0,4,2,1,2,1,2,4,7,1,0,0,3,2,2,0,1,11,1,5,3,0,0,1,7,0,88,2,3,2,5,1,8,1,208,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:2  
22,8,1,90,5,525,316,608,3,289,292,316,608,0,0,310,5,1,316,0,True,18.37,20.48,11,0,15,3,1,1,1,1,5,7,0,0,0,0,0,5,1,1,3,0,1,1,1,0,0,10,0,57,0,0,0,0,0,1,3,181,حزب حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
22,8,1,90,4,526,343,600,23,234,257,343,600,0,0,333,7,3,343,0,True,1825,,10,0,7,4,0,3,0,1,4,4,0,1,0,0,1,2,1,0,0,1,2,0,2,1,0,12,0,80,0,0,0,0,1,2,6,188,حزب حركة النهضة:1  نداء تونس:1  
22,8,1,90,3,526,398,599,2,199,201,398,599,0,0,392,3,3,398,0,True,1830,2049,10,1,4,3,0,1,1,5,4,9,0,0,0,1,0,3,0,0,7,0,3,1,1,0,0,12,1,119,0,0,0,2,2,0,1,201,الاتحاد من أجل تونس:1  حزب حركة النهضة:1  نداء تونس:1  
22,8,1,90,2,526,434,600,0,166,166,434,600,0,0,420,7,7,434,0,True,1900,2150,3,2,6,2,0,1,3,0,2,5,1,2,0,1,1,6,0,1,1,2,1,1,2,0,1,5,0,127,1,1,1,2,0,3,0,236,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,8,1,90,1,526,399,600,6,195,201,399,600,0,0,382,11,6,399,0,True,1835,2115,0,1,5,6,0,1,0,2,5,8,1,2,0,2,2,1,0,2,5,0,3,2,4,1,1,14,0,71,0,0,1,0,1,2,3,230,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  الاتحاد من أجل تونس:1  
22,7,4,89,1,76,50,100,0,50,50,50,100,0,0,42,6,2,50,0,True,1805,1920,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,22,حزب حركة النهضة:2  نداء تونس:2  
22,7,4,88,3,441,220,500,0,280,280,220,500,0,0,205,7,8,220,0,True,18h,19h39,52,0,1,1,0,1,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,46,0,0,0,0,0,0,5,87,
22,7,4,88,2,442,279,500,0,221,221,279,500,0,0,273,3,3,279,0,True,1815,2020,53,1,0,0,0,0,1,0,1,3,0,2,0,0,0,7,1,0,2,2,1,1,1,0,2,6,0,50,0,0,0,0,1,3,7,128,حزب حركة النهضة:1  نداء تونس:2  حزب المبادرة:1  :  
22,7,4,88,1,442,336,500,6,161,167,333,500,0,3,301,25,7,333,0,True,1820,2051,33,0,1,0,0,0,2,1,1,6,0,2,0,0,3,6,2,0,5,0,0,0,4,0,4,4,3,48,1,0,1,6,2,0,7,159,حزب حركة النهضة:2  نداء تونس:1  
22,7,3,87,1,307,219,404,4,183,187,217,404,0,2,198,7,12,217,0,True,1800,1930,2,1,3,0,1,0,0,0,2,0,0,1,4,1,2,5,0,0,1,0,1,2,4,0,0,10,1,21,1,0,0,2,3,2,0,128,حزب حركة النهضة:2  نداء تونس:2  
22,7,3,86,2,380,177,400,5,218,223,177,400,0,0,163,4,10,177,0,True,1800,1908,1,0,3,0,0,1,1,2,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,2,0,2,0,39,0,2,0,0,0,2,2,100,حزب حركة النهضة:2  نداء تونس:1  
22,7,3,86,1,380,231,400,10,159,169,231,400,0,0,218,6,7,231,0,True,1850,1955,0,0,2,0,1,0,0,3,0,1,1,1,0,4,1,1,1,0,0,1,2,2,5,0,1,9,3,45,1,0,0,1,0,2,1,129,حزب حركة النهضة:2  نداء تونس:2  
22,7,2,85,4,558,379,600,0,221,221,379,600,0,0,374,1,4,379,0,True,1802,2059,12,0,8,0,0,0,9,0,7,9,1,0,0,1,0,2,1,0,1,0,0,1,0,1,0,28,0,52,0,0,0,0,1,2,1,237,حزب حركة النهضة:1  نداء تونس:1  
22,7,2,85,3,560,432,600,1,167,168,432,600,0,0,426,4,2,432,0,True,18h25,20h25,4,1,7,1,0,1,2,1,3,7,1,1,1,1,0,2,4,0,3,0,4,5,0,0,0,26,0,70,6,0,0,1,0,3,1,270,حزب حركة النهضة:1  نداء تونس:1  
22,7,2,85,1,560,452,600,1,147,148,451,599,1,1,421,23,7,451,0,True,1800,2030,10,1,4,0,1,0,1,1,2,4,0,2,1,2,5,3,0,2,4,0,1,4,3,0,2,16,2,65,1,2,1,1,1,2,3,274,حزب حركة النهضة:1  نداء تونس:1  حركة الوحدة الشعبية:1  حزب المبادرة:1  
22,7,1,84,5,499,333,600,1,266,267,333,600,0,0,323,1,9,333,0,True,18h30,20h42,8,0,10,1,1,0,2,0,1,7,0,0,0,0,0,2,0,0,3,0,2,2,2,0,0,12,0,41,1,0,1,1,0,0,1,225,حزب حركة النهضة:1  نداء تونس:2  حزب المبادرة:1  
22,7,1,84,4,503,335,599,2,263,265,334,599,0,1,331,1,2,334,0,True,18:36,21:36,4,1,7,0,2,1,1,0,5,1,0,0,0,2,0,2,0,0,2,0,2,8,0,0,1,13,0,42,0,0,0,0,0,1,1,235,حزب حركة النهضة:2  نداء تونس:2  
22,7,1,84,3,503,397,596,5,194,199,397,596,0,0,384,6,7,397,0,True,18.50,21.00,4,0,3,2,0,0,0,2,3,2,0,0,0,2,0,3,0,1,5,0,0,6,2,0,1,11,0,71,1,0,0,1,0,3,0,261,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  
22,7,1,84,2,503,407,600,1,192,193,407,600,0,0,392,10,5,407,0,True,18.39,20.45,0,0,5,0,1,0,0,0,1,3,0,0,0,2,1,3,1,0,2,0,2,7,0,0,0,8,0,79,0,1,0,2,0,2,1,271,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,7,1,84,1,503,410,600,21,169,190,410,600,0,0,383,16,11,410,0,True,18.45,21.30,2,0,2,1,1,1,1,2,1,5,0,0,0,1,0,3,3,0,1,0,2,4,4,0,1,16,0,67,0,2,2,2,1,4,0,254,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,6,6,83,2,368,299,400,19,82,101,299,400,0,0,297,0,2,299,0,True,18.15,20.53,1,0,11,1,1,0,0,0,7,4,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,11,0,123,0,0,1,0,0,1,0,131,حزب حركة النهضة:1  نداء تونس:1  
22,6,6,83,1,369,312,399,0,87,87,312,399,0,0,299,8,5,312,0,True,18.37,20.45,0,0,3,0,1,0,0,0,5,1,0,1,1,0,1,4,0,1,1,0,1,0,3,0,0,8,0,137,1,0,2,1,2,3,1,121,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,6,5,82,3,513,285,600,3,313,316,284,600,0,1,274,3,7,284,0,True,19.05,22.15,5,0,1,0,0,2,0,0,4,10,0,0,2,2,0,5,0,0,4,0,2,0,3,0,0,12,0,62,0,2,1,1,2,2,1,151,حزب حركة النهضة:1  نداء تونس:1  
22,6,5,82,2,515,389,600,2,209,211,389,600,0,0,378,6,5,389,0,True,1820,2220,13,0,7,1,0,2,0,2,2,11,0,1,10,1,0,2,2,0,2,0,1,1,3,1,1,10,1,99,0,0,0,1,0,2,0,202,نداء تونس:1  
22,6,5,82,1,515,411,600,18,172,190,410,600,0,1,373,31,6,410,0,True,19.35,21.45,7,1,4,2,1,2,0,0,2,6,0,2,8,3,3,2,1,0,6,1,2,0,3,0,2,10,2,81,1,1,0,0,0,6,3,211,حزب حركة النهضة:1  نداء تونس:1  
22,6,4,81,1,423,319,500,1,180,181,319,500,0,0,314,2,3,319,0,True,18.15,20.30,6,1,4,0,0,3,0,0,1,7,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,10,1,206,1,1,0,1,0,1,1,65,حزب حركة النهضة:1  نداء تونس:1  
22,6,4,80,2,306,194,400,3,203,206,194,400,0,0,190,3,1,194,0,True,18.00,19.35,1,0,3,0,0,2,0,1,0,2,0,0,0,0,0,3,0,1,4,0,0,0,0,1,0,16,0,93,0,0,0,0,1,0,1,61,حزب حركة النهضة:1  اللقاء الدستوري:1  حزب المبادرة:1  نداء تونس:1  
22,6,4,80,1,307,247,400,0,153,153,247,400,0,0,233,5,9,247,0,True,"18,25","20,10",1,0,2,0,0,2,0,0,3,4,0,0,0,0,0,0,2,0,4,0,2,2,3,0,1,15,0,113,1,1,0,0,1,0,0,76,اللقاء الدستوري:  حزب حركة النهضة:  نداء تونس:  
22,6,4,79,8,537,341,600,0,259,0,341,341,0,0,329,2,10,341,0,True,"19,20","20,53",5,0,4,0,0,1,0,2,0,3,0,1,1,1,0,1,0,0,3,0,0,0,3,0,1,24,1,193,0,1,0,0,0,7,2,75,حزب حركة النهضة:  نداء تونس:  حزب المبادرة:  
22,6,4,79,7,542,369,600,7,224,231,369,600,0,0,357,8,4,369,0,True,"18,30",21,6,0,0,0,1,9,0,1,6,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,23,1,228,1,0,0,0,0,4,1,70,حزب حركة النهضة:  حركة الديمقراطيين الاشتراكيين:  نداء تونس:  
22,6,4,79,6,542,413,600,0,187,187,413,600,0,0,411,2,0,413,0,True,19:40,22,7,0,0,0,0,12,0,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,33,0,281,0,0,0,1,0,5,0,64,حزب حركة النهضة:1  نداء تونس:1  
22,6,4,79,5,542,439,600,7,154,161,439,600,0,0,430,5,4,439,0,False,1923,2230,2,1,2,0,0,5,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,31,0,307,0,0,0,0,1,4,2,62,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,6,4,79,4,542,454,600,1,145,146,454,600,0,0,447,7,0,454,0,True,1900,2143,3,0,5,0,0,2,1,1,1,2,0,0,0,1,0,0,0,1,5,0,0,3,3,0,0,33,1,285,0,0,0,0,0,6,1,93,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  تيار المحبة:1  
22,6,4,79,3,542,489,600,2,109,111,489,600,0,0,481,6,2,489,0,True,1916,2120,4,0,4,0,1,1,0,0,2,1,0,1,0,0,1,0,1,0,1,1,2,0,1,1,1,22,0,331,0,0,0,0,0,4,0,101,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,6,4,79,2,542,435,600,7,158,165,435,600,0,0,392,16,27,435,0,True,19h11,21h50,3,1,3,0,2,3,1,1,2,2,0,3,1,2,1,1,1,1,0,0,3,0,1,0,4,20,0,234,0,2,0,2,0,2,1,96,حزب حركة النهضة:1  نداء تونس:1  
22,6,4,79,1,542,448,600,0,152,152,448,600,0,0,423,19,6,448,0,True,19h20,21h30,3,0,3,3,1,2,0,1,2,3,0,0,0,3,0,4,1,0,8,2,3,1,2,0,0,27,2,192,2,1,2,3,2,1,3,146,تيار المحبة:1  حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,6,3,78,2,470,292,500,0,208,208,292,500,0,0,289,2,1,292,0,True,18h15,21h30,4,0,4,1,0,10,0,0,1,4,0,1,2,1,1,3,0,0,4,1,0,0,1,0,0,63,1,28,0,1,1,0,0,5,0,152,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,6,3,78,1,470,385,500,3,112,115,385,500,0,0,363,18,4,385,0,True,1823,,4,0,7,1,1,4,0,2,4,5,0,0,4,0,2,3,0,1,5,2,0,1,1,1,2,77,1,47,1,2,1,0,0,1,2,181,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,6,2,77,3,578,360,704,11,333,344,360,704,0,0,347,9,4,360,0,True,18h,20h50,5,0,6,2,0,0,0,2,5,8,0,0,25,4,0,2,1,0,0,0,5,1,1,4,0,42,0,90,0,0,0,0,0,3,7,134,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,6,2,77,2,578,443,700,5,252,257,443,700,0,0,434,7,2,443,0,True,18h40,20h35,4,0,2,3,1,0,0,1,1,1,0,3,19,0,0,0,0,0,2,0,2,1,1,1,0,81,2,148,0,0,0,2,0,7,1,150,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,6,2,77,1,578,481,696,1,214,215,481,696,0,0,455,14,12,481,0,True,1930,2140,5,4,4,1,2,2,1,2,0,9,1,0,24,2,1,2,3,0,2,2,3,4,3,2,2,75,1,114,3,0,2,1,1,3,1,173,حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,6,1,76,4,567,360,600,22,218,240,360,600,0,0,359,0,1,360,0,True,18h30,21h34,6,2,9,1,0,1,0,0,5,14,0,1,12,0,1,3,0,0,3,1,0,0,1,0,0,30,0,65,0,0,1,0,1,0,1,201,حزب حركة النهضة:1  نداء تونس:2  حزب المبادرة:1  
22,6,1,76,3,567,389,600,9,202,211,389,600,0,0,380,8,1,389,0,True,1840,2025,8,0,1,0,1,1,0,3,4,4,0,3,2,1,0,1,0,0,0,0,1,1,1,4,0,33,4,123,0,1,0,0,0,2,8,173,حزب حركة النهضة:1  حزب المبادرة:1  نداء تونس:1  
22,6,1,76,2,567,456,600,0,144,144,456,600,0,0,444,5,7,456,0,True,1820,2051,2,0,3,6,2,0,2,2,6,10,0,4,12,0,1,3,1,0,3,0,2,0,0,0,1,41,5,116,1,0,0,1,2,4,3,211,الجبهة الشعبية:1  حزب حركة النهضة:1  نداء تونس:1  حزب المبادرة:1  
22,6,1,76,1,567,443,600,14,143,157,443,600,0,0,415,25,3,443,0,True,18:26,21:45,3,2,6,0,0,0,1,1,1,21,2,0,13,1,3,3,0,1,5,2,7,2,2,3,3,45,5,78,0,1,1,0,1,1,3,198,حزب حركة النهضة:1  الجبهة الشعبية:1  حزب المبادرة:1  نداء تونس:1  
22,6,1,75,3,506,334,600,21,245,266,334,600,0,0,325,5,4,334,0,True,18:30,21:34,9,0,3,5,0,1,0,2,2,4,0,8,38,0,0,4,0,0,0,0,0,0,2,0,1,28,3,52,0,0,0,1,0,2,3,157,نداء تونس:2  حزب المبادرة:1  حزب حركة النهضة:1  
22,6,1,75,2,506,402,600,1,197,198,402,600,0,0,394,4,4,402,0,True,1825,2055,4,1,1,3,1,1,0,4,6,1,0,9,30,0,0,8,0,0,2,0,1,1,0,1,0,45,1,112,0,0,0,0,0,4,1,157,حزب حركة النهضة:1  حزب المبادرة:1  دولة حق:1  
22,6,1,75,1,506,389,600,1,210,211,389,600,0,0,363,15,11,389,0,True,1900,2030,4,1,2,9,5,1,0,2,1,2,0,9,33,1,1,4,2,0,4,1,2,2,3,0,1,22,0,95,1,1,1,1,1,4,2,153,نداء تونس:1  حزب المبادرة:1  حزب حركة النهضة:1  
22,1,3,7,1,290,222,400,0,178,178,222,400,0,0,207,11,4,222,0,False,1800,,49,0,0,0,0,0,0,0,0,2,0,1,0,0,2,5,0,0,2,0,0,0,0,0,0,3,1,42,0,1,0,1,3,0,0,95,الحزب الجمهوري:1  نداء تونس:1  حزب حركة النهضة:1  
22,1,2,6,1,421,310,500,7,183,190,310,500,0,0,303,6,1,310,0,True,1900,2100,39,0,0,0,1,0,0,0,7,1,0,1,2,0,0,3,0,1,1,0,4,1,6,0,2,0,1,98,1,2,0,0,0,1,0,131,حزب حركة النهضة:1  الحزب الجمهوري:1  نداء تونس:1  
22,1,2,5,3,443,287,500,6,208,214,286,500,0,1,280,1,5,286,0,True,"18,50",21,99,0,10,0,0,4,0,0,2,3,0,3,1,1,0,1,0,0,1,0,0,1,2,0,0,3,0,79,0,0,0,0,0,0,0,70,الجبهة الشعبية:  نداء تونس:  حزب حركة النهضة:  آفاق تونس:  الحزب الجمهوري:  
22,1,2,5,2,444,328,500,23,148,171,329,500,0,1,322,5,2,329,0,True,1835,2105,113,0,1,0,0,3,1,1,3,3,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,0,1,93,0,0,0,0,0,0,1,95,حزب حركة النهضة:1  آفاق تونس:1  نداء تونس:1  
