circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,اتحاد الشباب الديمقراطي التونسي,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,البناء الوطني,التآلف الوطني,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الحزب الجمهوري,الربيع العربي لتحقيق السيادة الاقتصادية,الشعب يريد,المؤتمر من أجل الجمهورية,المبادرة,الوحدة الوطنية المستقلة,تونس اقوى,تيار المحبة,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب الاصالة,حزب الانفتاح والوفاء,حزب العدالة والتنمية,حزب الغد,حزب المجد,حزب حركة الدستوريين الاحرار,حماة الوطن,شباب مدنين,صوت شعب تونس,من أجل تحقيق سلطة الشعب,observers
26,1,8,24,1,459,340,601,1,260,261,340,601,0,0,343,12,5,340,0,True,18.30,19.38,5,0,12,1,1,0,3,1,2,8,2,1,0,12,4,1,2,3,0,6,200,17,4,0,2,0,1,2,6,3,21,2,0,1,التكتل من أجل العمل والحريات:1  حماة الوطن:1  حركة النهضة:1  حركة نداء تونس:1  
26,1,8,23,3,421,178,500,1,321,322,178,500,0,0,173,4,1,178,0,False,1830,2100,4,6,14,0,0,0,4,0,1,2,0,0,1,7,1,0,0,1,0,5,97,13,7,0,0,1,0,0,1,0,7,0,1,0,حركة الشعب:1  حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
26,1,8,23,2,422,258,500,9,233,242,258,500,0,0,253,4,1,258,0,True,1800,2030,1,10,5,0,0,1,5,0,0,6,0,0,1,12,0,0,0,1,0,10,166,5,2,0,0,0,0,1,0,0,26,0,0,0,حركة النهضة:2  المؤتمر من أجل الجمهورية:1  حماة الوطن:1  حركة نداء تونس:1  
26,1,8,23,1,422,306,500,4,191,195,305,500,0,1,271,19,15,305,0,False,19.17,21.00,1,7,20,2,1,1,1,1,1,5,0,0,0,10,6,4,3,2,1,2,144,22,2,1,0,1,1,2,1,1,22,1,2,3,حركة نداء تونس:1  حماة الوطن:1  الاتحاد الوطني الحر:1  حركة النهضة:1  حركة الشعب:1  
26,1,7,22,1,499,313,600,2,285,287,313,600,0,0,300,6,7,313,0,True,19.00,20.30,3,0,5,0,2,1,1,0,0,1,0,0,0,18,0,0,2,3,0,12,192,24,1,0,0,0,3,0,0,1,28,1,2,0,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  حماة الوطن:1  
26,1,7,21,2,421,240,500,9,251,260,240,500,0,0,233,5,2,240,0,False,18.30,20.00,0,0,6,0,0,0,3,0,1,1,0,0,1,7,1,1,0,0,0,16,139,21,4,2,0,3,0,0,0,0,23,2,0,2,حركة النهضة:1  حركة نداء تونس:1  حزب الأمان:1  حماة الوطن:1  
26,1,7,21,1,421,305,500,1,194,195,305,500,0,0,278,22,5,305,0,True,1820,2036,4,0,12,0,0,0,0,0,0,2,0,0,0,2,4,0,0,1,0,16,174,17,3,3,0,3,0,0,4,1,27,2,2,0,حركة نداء تونس:1  حركة وفاء:1  آفاق تونس:1  المؤتمر من أجل الجمهورية:1  حماة الوطن:1  
26,1,7,20,2,465,262,600,2,336,338,262,600,0,0,246,6,10,262,0,False,1820,1930,0,0,12,0,0,0,3,0,1,3,1,0,4,9,11,0,0,4,0,8,144,21,1,0,0,0,1,1,0,1,18,3,0,0,حزب الأمان:1  آفاق تونس:1  حماة الوطن:1  حركة الشعب:1  حركة النهضة:1  حركة نداء تونس:1  
26,1,7,20,1,465,338,600,1,262,1,337,338,262,1,306,25,6,337,0,False,1835,2040,4,1,2,0,4,1,6,0,2,0,1,2,2,4,9,1,0,1,0,2,175,30,2,7,0,2,1,1,1,0,42,2,0,1,حركة نداء تونس:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  حركة النهضة:1  
26,1,7,19,3,501,243,600,1,356,357,243,600,0,0,242,1,0,243,0,True,18.22,19.50,3,0,22,0,0,0,3,0,0,1,0,0,11,7,1,0,0,5,0,9,145,22,1,0,0,0,0,0,0,0,12,0,0,0,حركة نداء تونس:1  حركة النهضة:1  حماة الوطن:1  
26,1,7,19,1,503,376,601,3,225,228,373,601,0,3,331,37,4,372,0,True,1820,2139,7,0,18,1,0,1,6,1,1,3,0,0,2,4,4,2,2,13,0,4,167,36,6,0,0,0,0,3,1,0,40,6,2,2,حركة الشعب:1  آفاق تونس:1  حماة الوطن:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
26,1,6,18,4,490,247,600,0,353,353,247,600,0,0,247,0,0,247,0,True,1825,2033,3,0,5,6,0,0,1,0,2,3,1,0,0,10,6,1,0,1,0,5,137,26,4,4,0,7,0,0,0,0,26,6,0,0,حركة النهضة:1  حركة نداء تونس:1  حركة نداء تونس:1  
26,1,6,18,3,492,285,603,1,317,318,285,603,0,0,273,5,7,285,0,False,18.10,20.50,1,0,12,1,4,0,1,0,0,5,1,0,0,7,5,0,0,2,0,10,175,20,1,5,0,0,1,2,0,0,18,2,0,0,آفاق تونس:1  حركة الشعب:1  حركة النهضة:1  حماة الوطن:1  حركة نداء تونس:1  
26,1,6,18,2,492,370,600,9,221,230,370,600,0,0,355,7,8,370,0,True,18:24,20:54,0,1,2,1,0,1,2,1,0,9,1,0,0,8,2,0,0,1,0,10,236,36,2,6,0,0,0,2,0,0,31,1,1,1,حركة النهضة:1  آفاق تونس:1  حركة نداء تونس:1  حماة الوطن:1  
26,1,6,18,1,492,372,597,8,218,226,371,597,0,1,337,30,4,371,0,True,18:25,20:16,1,1,13,1,2,0,5,0,0,7,3,1,1,7,4,1,3,2,1,8,179,40,5,9,0,2,0,0,3,1,35,2,0,0,حركة وفاء:1  الجبهة الشعبية:1  حركة نداء تونس:1  حماة الوطن:1  حركة النهضة:1  حركة الشعب:1  
26,1,6,17,2,312,130,400,28,242,270,130,400,0,0,126,3,1,130,0,True,18:28,19:52,6,0,4,0,0,0,0,0,0,0,1,1,0,4,4,1,1,1,0,9,51,33,0,0,0,0,0,0,0,1,8,0,0,1,حركة النهضة:1  آفاق تونس:1  حركة الشعب:1  الجبهة الشعبية:1  حماة الوطن:1  حركة نداء تونس:2  
26,1,6,17,1,312,172,400,0,228,228,172,400,0,0,149,19,4,172,0,True,18:51,20:34,5,0,6,0,1,1,1,0,0,1,1,1,0,2,2,0,1,2,0,9,58,31,2,0,0,3,0,0,0,1,21,0,0,0,حماة الوطن:1  حركة النهضة:1  حركة الشعب:1  آفاق تونس:1  حركة نداء تونس:2  
26,1,5,16,1,346,198,400,2,200,202,198,400,0,0,184,11,3,198,0,True,19:02,21:45,1,0,9,1,0,0,3,0,1,2,0,0,0,1,0,0,1,2,0,3,115,7,1,1,0,0,0,0,0,0,32,1,2,1,حركة النهضة:2  حركة نداء تونس:1  حماة الوطن:1  
26,1,5,15,1,413,269,500,2,229,231,269,500,0,0,258,4,7,269,0,True,18h,21h11,3,0,34,1,1,0,4,0,1,6,0,0,3,4,3,0,2,2,1,3,151,17,4,0,0,0,2,1,2,0,11,2,0,0,حركة نداء تونس:2  حركة النهضة:1  حماة الوطن:1  
26,1,5,14,3,536,255,600,0,345,345,255,600,0,0,252,3,0,255,0,True,1801,2020,2,0,7,0,1,0,3,0,1,4,1,0,3,1,1,0,0,3,1,10,114,53,24,0,0,0,1,0,1,0,17,2,2,0,آفاق تونس:1  حركة نداء تونس:1  الجبهة الشعبية:1  حماة الوطن:1  حركة النهضة:1  حركة الشعب:1  
26,1,5,14,2,536,361,600,0,239,239,361,600,0,0,357,2,2,361,0,True,1815,1947,2,0,4,0,1,0,4,0,1,13,0,0,3,8,2,1,0,2,1,11,196,41,40,0,0,0,0,1,0,1,25,0,0,0,حركة النهضة:2  المبادرة:1  حركة وفاء:1  حركة نداء تونس:1  
26,1,5,14,1,536,413,600,5,182,187,413,600,0,0,387,19,7,413,0,True,1900,2144,6,1,6,3,2,0,6,0,0,3,0,0,1,5,5,2,2,9,3,2,164,76,44,3,0,3,1,2,2,1,31,4,0,0,آفاق تونس:1  حركة نداء تونس:1  حماة الوطن:1  حركة النهضة:2  حزب الأمان:1  حركة وفاء:1  
26,1,4,13,1,278,166,400,2,233,235,165,400,0,1,152,8,5,165,0,True,18:05,20:04,0,1,1,1,0,0,2,0,0,15,0,0,0,0,0,0,0,0,0,14,98,12,3,0,0,0,1,0,0,0,2,1,1,0,حركة الشعب:1  حماة الوطن:1  حركة النهضة:1  حركة نداء تونس:1  
26,1,4,12,1,378,241,496,0,255,255,241,496,0,0,234,5,2,241,0,False,1800,2030,4,0,6,0,1,1,1,0,1,14,2,0,1,10,2,0,0,0,0,6,145,22,3,0,0,3,0,1,2,0,6,2,1,0,حركة نداء تونس:1  
26,1,4,11,1,575,363,700,1,336,337,363,700,0,0,331,22,10,363,0,True,1900,2050,0,2,21,2,0,0,4,0,1,8,0,0,1,1,3,0,1,1,0,15,164,32,1,0,0,0,0,1,1,0,68,1,2,1,حركة النهضة:1  حركة وفاء:1  آفاق تونس:1  الجبهة الشعبية:1  حماة الوطن:1  حركة نداء تونس:1  حركة الشعب:1  
26,1,4,10,2,541,266,600,1,333,334,266,600,0,0,258,3,5,266,0,False,1904,2055,0,1,16,1,0,0,4,1,0,7,0,0,1,2,3,3,0,3,0,12,139,25,7,0,0,2,1,0,0,1,27,0,1,1,حركة النهضة:1  حركة نداء تونس:1  حماة الوطن:1  
26,1,4,10,1,542,412,600,8,183,191,409,600,0,3,370,9,30,409,0,True,1900,2140,1,1,24,2,0,1,6,0,2,6,0,0,1,5,6,2,0,4,1,15,193,34,7,0,0,2,0,1,0,0,49,4,2,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  حركة وفاء:1  التحالف الديمقراطي:1  آفاق تونس:1  حماة الوطن:1  
26,1,3,9,1,313,241,400,1,158,159,241,400,0,0,234,5,2,241,0,False,1830,1930,0,1,26,1,2,0,1,2,1,3,0,0,0,4,4,0,0,1,1,9,118,13,2,0,1,1,1,1,1,1,38,1,0,0,آفاق تونس:1  حركة النهضة:1  حماة الوطن:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  
26,1,3,8,2,442,260,500,2,238,240,260,500,0,0,253,1,6,260,0,True,1811,1935,2,0,17,0,0,0,5,0,0,4,0,1,0,8,3,1,1,2,0,12,152,2,12,1,1,0,0,2,0,0,25,2,0,0,حركة النهضة:1  حماة الوطن:2  حركة نداء تونس:1  حركة وفاء:1  آفاق تونس:1  
26,1,3,8,1,443,365,500,2,134,136,364,500,0,1,348,13,3,364,0,True,18.20,21.20,3,2,19,0,2,1,4,0,0,3,1,2,1,5,6,0,2,0,1,4,222,14,15,0,2,3,0,2,1,0,30,0,1,2,حركة وفاء:1  آفاق تونس:1  حماة الوطن:1  حركة النهضة:2  حركة نداء تونس:1  حركة الشعب:1  
26,1,3,7,2,493,255,600,35,310,345,255,600,0,0,243,7,5,255,0,False,18.15,20.10,0,0,46,0,0,0,3,0,0,5,0,0,0,1,0,1,1,0,0,5,147,3,0,0,1,0,0,0,0,0,29,1,0,0,حركة النهضة:1  حركة نداء تونس:1  حماة الوطن:1  
26,1,3,7,1,493,343,600,0,257,257,343,600,0,0,324,12,7,343,0,True,18.00,21.00,4,0,41,2,0,0,1,0,0,2,1,0,1,4,2,0,2,0,0,7,182,12,4,3,1,0,1,0,1,0,51,2,0,0,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  حماة الوطن:1  
26,1,2,6,1,228,156,296,46,94,140,156,296,0,0,152,2,2,156,0,False,18.00,20.10,2,0,5,0,0,1,0,0,0,3,0,0,1,4,3,1,1,1,0,5,90,22,1,3,0,0,0,0,0,0,4,0,4,1,حركة النهضة:2  حركة نداء تونس:2  آفاق تونس:1  حماة الوطن:1  
26,1,2,5,2,308,164,400,8,228,236,164,400,0,0,160,4,0,164,0,True,18.40,20.05,1,0,8,2,0,0,3,0,0,6,1,0,0,4,2,0,0,0,0,4,115,3,3,0,0,0,2,0,0,1,4,1,0,0,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  حماة الوطن:1  
26,1,2,5,1,308,247,400,3,150,153,247,400,0,0,236,7,4,247,0,True,18.00,19.45,4,0,11,3,1,0,6,0,0,2,0,0,0,4,3,2,0,4,0,4,140,22,0,0,0,4,2,1,5,0,17,1,0,0,حركة النهضة:1  حماة الوطن:1  حركة نداء تونس:1  آفاق تونس:1  
26,1,2,4,5,482,210,601,1,390,391,210,601,0,0,203,6,1,210,0,True,18:15,20,2,1,16,1,0,0,3,0,2,7,0,0,0,1,1,0,0,1,0,8,122,24,8,0,0,0,0,0,0,0,6,0,0,0,حركة نداء تونس:1  حماة الوطن:1  الجبهة الشعبية:1  آفاق تونس:1  حركة الشعب:1  حركة وفاء:1  
26,1,2,4,4,485,283,600,17,300,317,283,600,0,0,275,4,4,283,0,True,18.18,20.10,2,0,11,0,0,0,9,0,1,13,2,0,1,12,4,1,0,0,0,10,164,28,3,1,0,1,0,0,0,0,9,3,0,0,حركة الشعب:1  حزب الأمان:1  حركة النهضة:1  حركة نداء تونس:2  حماة الوطن:1  
26,1,2,4,3,485,353,600,5,242,247,353,600,0,0,348,2,3,353,0,False,18.37,20.20,2,0,21,1,0,0,8,0,1,16,2,0,1,13,1,1,0,1,1,11,207,33,6,0,0,3,0,0,0,0,18,1,0,0,آفاق تونس:1  حركة النهضة:2  حركة نداء تونس:2  الاتحاد الوطني الحر:1  حماة الوطن:1  
26,1,2,4,2,485,598,598,7,237,244,354,598,0,0,339,9,6,354,0,False,18.00,20.35,1,0,10,2,0,0,1,2,4,15,0,1,0,13,2,0,2,2,1,7,180,63,5,0,1,0,0,1,1,1,19,4,1,0,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:2  الجبهة الشعبية:1  حماة الوطن:1  
26,1,2,4,1,485,381,601,1,219,220,381,601,0,0,365,14,2,381,0,True,18.07,20.15,9,1,14,0,0,0,6,0,1,11,0,0,0,6,3,0,1,5,1,8,194,69,1,1,0,1,2,0,1,2,21,6,1,0,آفاق تونس:1  حركة النهضة:2  حركة نداء تونس:2  حماة الوطن:1  
26,1,1,3,1,103,63,200,1,136,137,63,200,0,0,63,0,0,63,0,True,18.30,19.20,4,0,3,0,0,0,0,0,1,3,0,0,0,3,0,0,0,1,0,0,37,7,1,0,0,0,1,0,0,0,1,1,0,0,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  
26,1,1,2,3,444,194,500,6,300,306,194,500,0,0,189,3,2,194,0,False,1800,2010,4,2,6,1,0,0,4,0,1,11,0,0,3,13,0,0,0,2,0,7,97,21,2,0,0,2,0,0,0,0,12,1,0,0,حركة نداء تونس:1  حركة النهضة:1  حماة الوطن:1  آفاق تونس:1  حركة الشعب:1  
26,1,1,2,2,446,294,500,1,206,207,293,500,0,1,291,1,1,293,0,False,19.00,21.30,5,0,12,0,0,0,8,0,0,17,0,0,0,10,0,0,2,1,0,17,167,24,4,1,0,1,0,0,0,0,20,0,2,0,التحالف الديمقراطي:1  آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  حركة وفاء:1  الاتحاد الوطني الحر:1  حماة الوطن:1  
26,1,1,2,1,446,312,500,2,186,188,312,500,0,0,305,4,3,312,0,True,18.45,20.25,7,0,7,1,0,0,10,1,0,19,0,0,1,6,5,2,0,2,0,12,149,53,0,2,1,2,2,1,2,1,16,2,0,1,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  التكتل من أجل العمل والحريات:1  حماة الوطن:1  
26,1,1,1,3,578,314,700,0,386,386,314,700,0,0,309,1,4,314,0,False,18.30,20.05,4,2,22,0,1,1,8,0,1,16,3,0,1,13,4,0,0,2,0,16,146,40,2,1,1,0,0,0,1,0,21,3,0,0,التحالف الديمقراطي:1  حركة الشعب:1  حركة النهضة:1  حركة نداء تونس:1  حماة الوطن:1  
26,1,1,1,2,580,417,700,0,283,283,417,700,0,0,417,0,0,417,0,False,18.00,,3,2,18,3,0,1,13,3,1,26,0,0,2,14,4,0,0,1,0,24,218,40,6,0,0,0,1,1,0,1,31,0,3,1,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
26,1,1,1,1,580,455,700,2,244,246,454,700,0,1,433,10,11,454,0,False,19.30,22.00,10,2,13,3,0,1,6,2,3,14,0,0,0,13,6,2,1,6,0,20,211,70,7,2,2,3,2,0,0,0,29,3,1,1,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:2  الاتحاد الوطني الحر:1  حماة الوطن:1  
